Country,Region,Year,Infant_deaths,Under_five_deaths,Adult_mortality,Alcohol_consumption,Hepatitis_B,Measles,BMI,Polio,Diphtheria,Incidents_HIV,GDP_per_capita,Population_mln,Thinness_ten_nineteen_years,Thinness_five_nine_years,Schooling,Economy_status_Developed,Economy_status_Developing,Life_expectancy,Country_copy,Area (sq. mi.),Pop. Density (per sq. mi.)
106,6,2015,24.2,28.9,164.871,1.59,78,65,29.6,71,72,0.17,2907,0.11,0.2,0.2,8.0,0,1,67.3,"Micronesia,Fed.Sts.",702.0,156.6951566951567
110,0,2011,25.3,29.5,78.776,0.46,98,68,25.5,98,99,0.05,2631,32.78,6.3,6.2,4.4,0,1,74.7,Morocco,446550.0,73.40723323256074
109,7,2004,9.9,11.4,133.3415,10.12,91,95,25.6,92,91,0.02,4819,0.61,2.3,2.4,10.4,0,1,73.4,Montenegro,5332.8,114.38643864386438
72,3,2012,4.8,5.7,142.5135,11.13,88,99,27.0,99,99,0.08,11470,9.92,1.7,1.7,12.2,1,0,75.1,Hungary,93030.0,106.63226916048586
17,0,2000,85.0,136.8,285.899,1.44,73,83,22.1,78,78,1.03,906,6.87,9.7,9.6,2.6,0,1,55.4,Benin,112620.0,61.00159829515184
173,6,2011,24.5,29.3,141.3175,1.82,63,65,26.0,75,65,0.17,2867,0.24,1.5,1.4,6.7,0,1,69.3,Vanuatu,12200.0,19.672131147540984
16,2,2014,13.9,16.1,176.8185,6.73,95,92,28.8,95,95,0.39,4770,0.35,3.4,3.4,10.5,0,1,73.8,Belize,22966.0,15.23991988156405
135,6,2003,16.8,19.7,162.7035,4.16,83,65,30.8,90,83,0.17,3590,0.18,0.2,0.2,9.2,0,1,69.8,Samoa,2944.0,61.141304347826086
92,0,2001,70.5,108.8,605.593,2.85,79,46,24.1,78,78,17.55,739,2.04,11.1,11.1,5.0,0,1,46.2,Lesotho,30355.0,67.20474386427277
142,1,2002,2.6,3.4,73.007,2.16,95,96,23.5,94,94,0.15,34599,4.18,2.1,2.0,9.5,0,1,78.6,Singapore,693.0,6031.746031746031
19,8,2001,53.1,71.3,235.6955,2.19,77,83,24.8,71,71,0.22,2054,8.58,1.5,1.4,7.3,0,1,63.1,Bolivia,1098580.0,7.810082105991371
133,7,2014,7.2,8.9,220.931,8.86,97,97,26.2,97,97,0.08,9521,143.82,2.3,2.3,11.9,0,1,70.7,RussianFederation,17075200.0,8.422741754122939
140,0,2003,11.8,13.7,172.5165,7.35,99,99,25.7,99,99,3.5,10198,0.08,6.1,6.5,7.6,0,1,71.0,Seychelles,455.0,175.82417582417582
91,4,2012,8.0,9.3,63.99,1.24,81,68,27.3,80,81,0.04,8434,5.54,4.8,4.8,8.1,0,1,78.6,Lebanon,10400.0,532.6923076923077
32,0,2012,80.6,139.8,371.3155,0.63,40,64,21.7,51,40,0.54,738,12.78,9.0,8.9,2.1,0,1,51.9,Chad,1284000.0,9.953271028037383
15,3,2008,3.8,4.6,86.6285,10.51,98,81,25.9,99,99,0.08,40152,10.71,0.8,0.8,11.0,1,0,79.7,Belgium,30528.0,350.82547169811323
47,2,2004,30.1,36.9,180.6505,5.31,82,83,25.3,66,79,0.79,4305,8.97,3.6,3.5,6.9,0,1,70.5,DominicanRepublic,48730.0,184.07551816129694
21,0,2013,39.4,49.6,290.0855,5.07,95,83,24.2,96,95,6.07,6705,2.06,7.0,6.7,9.1,0,1,65.0,Botswana,600370.0,3.431217415926845
25,0,2000,90.9,178.9,328.765,4.51,86,31,20.9,45,45,0.89,440,11.61,11.4,11.1,1.2,0,1,50.5,BurkinaFaso,274200.0,42.34135667396061
23,1,2012,8.2,10.0,91.9455,0.96,99,96,26.7,92,99,0.1,34097,0.4,5.8,5.3,8.9,0,1,75.0,BruneiDarussalam,5770.0,69.32409012131716
21,0,2014,40.1,50.2,269.3405,6.04,95,85,24.3,96,95,5.9,6896,2.09,6.7,6.4,9.2,0,1,66.3,Botswana,600370.0,3.4811866015956823
169,7,2014,3.9,4.5,68.7755,9.45,88,86,27.1,95,95,0.08,44596,64.6,0.8,0.5,12.7,1,0,81.3,UnitedKingdom,244820.0,263.86733110040024
170,5,2014,5.9,6.9,105.6355,8.78,92,86,28.8,93,95,0.12,55675,318.39,0.8,0.6,13.3,1,0,78.8,UnitedStates,9631420.0,33.05743078383042
27,0,2002,26.3,31.6,141.6955,3.87,40,96,23.5,92,91,0.39,2053,0.44,9.2,9.1,3.8,0,1,69.6,CaboVerde,4033.0,109.09992561368708
96,3,2003,3.1,3.8,87.4675,12.52,95,86,25.7,99,98,0.07,97598,0.45,1.0,0.9,10.9,1,0,77.7,Luxembourg,2586.0,174.0139211136891
33,8,2006,7.6,9.0,100.081,7.33,95,95,27.1,94,94,0.15,10714,16.35,0.9,0.9,9.5,0,1,77.9,Chile,756950.0,21.59984146905344
28,1,2008,43.2,51.3,202.626,1.35,91,49,21.4,91,91,0.22,867,13.88,11.2,11.4,3.9,0,1,65.4,Cambodia,181040.0,76.66813963764913
73,7,2005,2.6,3.2,58.873,7.05,88,90,25.8,95,95,0.03,48851,0.3,0.9,0.9,10.0,1,0,81.5,Iceland,103000.0,2.912621359223301
112,1,2004,59.1,79.7,228.498,0.64,74,63,21.6,92,82,0.49,481,48.56,13.3,13.6,3.5,0,1,61.3,Myanmar,678500.0,71.56963890935889
24,3,2009,9.3,11.1,145.527,10.53,96,93,25.9,94,94,0.03,6289,7.44,2.0,2.1,10.6,1,0,73.4,Bulgaria,110910.0,67.08141736543143
133,7,2005,11.1,13.8,318.6295,11.59,97,97,26.0,98,98,0.08,7323,143.52,2.4,2.7,11.4,0,1,65.5,RussianFederation,17075200.0,8.405172413793103
121,7,2000,3.9,4.9,83.859,5.67,88,90,25.6,91,90,0.03,67438,4.49,0.8,0.7,12.0,1,0,78.6,Norway,323802.0,13.866498662763046
76,4,2013,14.4,16.8,85.1195,0.01,99,65,26.0,98,98,0.05,5157,76.48,8.2,8.3,9.8,0,1,75.2,"Iran,IslamicRep.",1648000.0,46.407766990291265
32,0,2006,90.8,163.3,401.3725,0.49,27,64,21.4,49,40,0.91,657,10.46,1.3,1.2,1.6,0,1,48.9,Chad,1284000.0,8.146417445482866
93,0,2012,68.3,94.2,258.0005,3.75,80,64,23.9,80,80,3.5,713,4.14,7.0,6.9,4.3,0,1,60.7,Liberia,111370.0,37.17338601059531
176,4,2000,68.8,95.0,253.0155,0.07,14,95,22.3,74,74,0.02,2384,17.41,14.1,14.1,1.2,0,1,60.7,"Yemen,Rep.",527970.0,32.97535844839669
41,3,2012,4.4,5.2,98.132,10.58,98,97,26.9,96,96,0.02,11547,4.27,1.5,1.5,11.0,1,0,76.9,Croatia,56542.0,75.51908315942131
93,0,2008,77.2,108.2,276.8845,3.9,64,64,23.7,79,75,3.5,626,3.61,7.7,7.6,4.0,0,1,58.2,Liberia,111370.0,32.414474274939394
73,7,2000,3.2,4.1,78.916,6.14,88,91,25.5,98,98,0.02,42175,0.28,1.0,0.9,9.4,1,0,79.7,Iceland,103000.0,2.7184466019417477
137,4,2012,9.3,10.8,91.4105,0.0,98,98,28.2,98,98,0.13,20250,29.15,7.5,7.4,9.4,0,1,74.3,SaudiArabia,1960582.0,14.868034083756761
2,0,2004,30.1,35.1,123.162,0.45,81,94,24.6,86,86,0.02,3593,32.69,6.2,6.1,6.7,0,1,72.6,Algeria,2381740.0,13.7252596840965
70,2,2000,74.5,103.9,305.806,3.63,60,83,23.3,50,41,1.46,1316,8.46,4.8,4.8,3.8,0,1,57.1,Haiti,27750.0,304.86486486486484
133,7,2002,13.8,17.2,316.457,10.87,81,93,25.8,97,97,0.08,5910,145.31,2.7,2.9,11.4,0,1,65.1,RussianFederation,17075200.0,8.510002811094452
106,6,2011,26.8,32.3,170.0125,1.87,83,65,29.4,83,84,0.17,3167,0.1,0.2,0.2,7.4,0,1,66.6,"Micronesia,Fed.Sts.",702.0,142.45014245014244
29,0,2001,85.8,140.9,410.6215,4.38,81,64,23.1,61,63,3.91,1124,15.93,7.5,7.7,4.9,0,1,51.2,Cameroon,475440.0,33.50580514891469
75,1,2010,27.9,33.8,184.039,0.08,83,74,22.5,82,81,0.21,2720,241.83,1.6,1.5,7.4,0,1,69.2,Indonesia,1919440.0,125.98987204601342
7,6,2013,3.5,4.1,60.215,10.0,91,92,27.0,91,91,0.05,55724,23.13,0.6,0.6,12.6,1,0,82.1,Australia,7686850.0,3.0090349102688356
49,0,2008,26.0,31.3,165.137,0.21,97,64,28.6,97,97,0.13,3291,79.64,3.1,3.0,6.2,0,1,70.0,"Egypt,ArabRep.",1001450.0,79.52468920065904
8,3,2005,4.1,4.9,83.48,12.14,86,54,25.2,86,86,0.08,41281,8.23,1.7,1.9,9.9,1,0,79.3,Austria,83870.0,98.12805532371527
120,7,2009,9.7,11.0,108.3685,3.67,95,97,26.2,96,96,0.08,4208,2.05,2.3,2.4,8.9,0,1,74.4,NorthMacedonia,25333.0,80.92211739628152
58,3,2007,3.2,4.4,87.7925,12.95,42,64,25.0,99,98,0.11,36468,64.02,0.6,0.6,10.7,1,0,81.1,France,547030.0,117.03197265232252
135,6,2014,16.1,18.7,114.527,2.05,56,68,32.0,76,63,0.17,3932,0.19,0.2,0.1,10.3,0,1,72.5,Samoa,2944.0,64.53804347826087
3,0,2013,63.7,98.5,249.2235,7.67,77,64,23.1,48,77,1.12,3169,26.02,8.6,8.5,4.9,0,1,58.1,Angola,1246700.0,20.87109970321649
20,7,2015,5.4,6.3,96.067,4.9,82,88,25.7,74,82,0.08,4730,3.43,2.3,2.3,9.0,0,1,76.9,BosniaandHerzegovina,51129.0,67.0852158266346
34,1,2012,10.6,13.5,88.5285,5.52,99,99,23.4,99,99,0.1,6592,1354.19,3.9,3.3,7.5,0,1,75.0,China,9596960.0,141.10614194494923
17,0,2014,64.4,99.8,245.6915,1.53,78,83,23.4,71,78,0.39,1088,10.29,7.1,6.9,3.3,0,1,60.3,Benin,112620.0,91.36920618007458
55,0,2014,45.2,65.9,229.3955,0.65,77,64,20.5,68,77,0.22,596,98.09,1.5,1.3,2.5,0,1,64.5,Ethiopia,1127127.0,87.0265728706703
101,0,2010,76.7,130.3,285.833,0.6,72,64,22.6,77,73,0.52,732,15.05,8.8,8.5,2.0,0,1,55.3,Mali,1240000.0,12.137096774193548
120,7,2000,14.3,16.0,123.006,4.49,72,97,25.6,96,95,0.08,3283,2.03,2.8,2.8,6.5,0,1,72.9,NorthMacedonia,25333.0,80.13263332412268
171,8,2009,9.7,11.2,113.037,6.45,95,93,26.6,95,95,0.23,12496,3.35,1.5,1.5,8.4,0,1,76.6,Uruguay,176220.0,19.010327999092045
12,1,2009,40.7,51.8,143.4765,0.003,97,59,21.0,97,97,0.01,932,145.92,19.1,19.7,4.8,0,1,69.5,Bangladesh,144000.0,1013.3333333333334
147,0,2009,38.4,60.3,473.875,7.25,74,63,26.9,75,76,10.13,5992,50.48,8.1,9.8,10.1,0,1,56.5,SouthAfrica,1219912.0,41.38003396966339
36,0,2005,69.8,96.7,261.5155,0.24,68,64,23.3,67,68,0.02,1182,0.61,7.5,7.4,3.1,0,1,60.1,Comoros,2170.0,281.10599078341016
31,0,2012,94.5,136.2,453.1605,1.96,47,64,22.6,47,47,1.59,576,4.44,8.7,8.6,3.8,0,1,48.6,CentralAfricanRepublic,622984.0,7.126988815122058
147,0,2005,49.4,78.8,508.6085,7.17,79,48,26.6,75,79,11.43,5588,47.88,11.6,13.9,8.9,0,1,53.4,SouthAfrica,1219912.0,39.248732695473116
48,8,2010,16.3,19.0,133.788,3.97,90,91,26.5,88,91,0.16,5324,15.01,1.3,1.2,7.9,0,1,75.1,Ecuador,283560.0,52.93412328960361
163,0,2001,23.4,27.9,109.8335,1.18,94,99,25.2,98,98,0.01,2965,9.79,6.5,6.4,5.1,0,1,73.4,Tunisia,163610.0,59.83741825071817
58,3,2002,3.7,5.1,98.657,13.92,29,65,24.9,97,97,0.11,34152,61.81,0.7,0.6,10.1,1,0,79.3,France,547030.0,112.9919748459865
127,8,2014,12.7,16.4,125.6385,5.51,88,44,26.4,78,88,0.12,6109,30.09,1.1,1.1,9.4,0,1,75.5,Peru,1285220.0,23.412334075099984
23,1,2015,8.8,10.6,88.093,0.67,99,97,27.0,99,99,0.1,31164,0.41,5.7,5.1,9.0,0,1,75.3,BruneiDarussalam,5770.0,71.05719237435008
78,3,2002,5.5,6.5,86.879,13.95,95,86,26.5,83,83,0.05,44919,3.93,0.3,0.3,11.2,1,0,77.6,Ireland,70280.0,55.919180421172456
31,0,2003,107.7,164.2,542.026,1.61,45,64,21.8,44,47,3.29,442,3.88,1.0,1.1,3.1,0,1,44.2,CentralAfricanRepublic,622984.0,6.228089324926483
159,6,2001,80.6,102.1,259.1975,0.5,75,64,20.0,50,55,0.04,1075,0.9,12.1,12.2,2.8,0,1,59.9,Timor-Leste,15007.0,59.97201306057173
40,0,2003,89.6,133.1,461.2065,4.65,63,64,22.9,68,61,2.91,1567,17.6,7.5,7.5,3.5,0,1,49.6,Coted'Ivoire,322460.0,54.58041307448986
92,0,2000,70.0,106.9,568.77,3.09,79,48,24.0,82,83,18.69,715,2.03,11.5,11.6,4.9,0,1,47.7,Lesotho,30355.0,66.87530884533025
162,2,2013,18.4,20.6,171.224,5.85,92,86,27.3,94,92,0.4,18441,1.35,5.8,6.0,10.8,0,1,72.6,TrinidadandTobago,5128.0,263.26053042121686
138,0,2003,59.2,107.0,246.5465,0.19,87,33,22.3,73,73,0.59,1093,10.54,11.8,11.7,2.4,0,1,59.3,Senegal,196190.0,53.72343136755186
24,3,2012,8.2,9.8,135.0865,10.88,95,94,26.1,95,95,0.03,6694,7.31,1.9,1.9,10.8,1,0,74.3,Bulgaria,110910.0,65.90929582544405
169,7,2015,3.8,4.5,69.3335,9.59,88,86,27.1,96,96,0.08,45405,65.12,0.8,0.6,12.8,1,0,81.0,UnitedKingdom,244820.0,265.9913405767503
58,3,2012,3.1,4.1,80.3445,12.22,78,72,25.0,99,99,0.1,36183,65.66,0.6,0.6,11.0,1,0,82.0,France,547030.0,120.02998007421897
130,3,2012,3.0,3.7,80.7525,9.76,98,96,25.8,98,98,0.14,18655,10.51,0.7,0.5,8.5,1,0,80.4,Portugal,92391.0,113.75566884220325
92,0,2002,71.2,110.7,642.4155,2.93,79,50,24.1,84,84,17.08,747,2.03,1.6,1.6,5.1,0,1,44.9,Lesotho,30355.0,66.87530884533025
66,2,2008,30.8,37.8,185.0735,2.1,95,83,25.8,96,95,0.13,3621,13.74,1.3,1.3,4.3,0,1,70.8,Guatemala,108890.0,126.1823858940215
143,3,2010,5.8,7.0,121.948,10.16,99,97,26.0,99,99,0.01,14526,5.39,1.3,1.3,11.6,1,0,75.1,SlovakRepublic,48845.0,110.3490633637015
141,0,2001,135.6,219.4,519.6305,3.98,71,60,22.1,38,38,1.57,364,4.75,1.1,1.2,2.4,0,1,40.4,SierraLeone,71740.0,66.21131865068303
146,0,2012,91.0,147.8,320.8515,0.0,42,64,22.9,47,42,0.13,331,12.72,6.8,6.7,2.1,0,1,54.7,Somalia,637657.0,19.948028485533758
140,0,2009,12.0,14.0,157.0575,5.2,99,99,26.2,99,99,3.5,11973,0.09,5.8,6.2,8.0,0,1,73.1,Seychelles,455.0,197.8021978021978
2,0,2007,26.4,30.7,110.033,0.34,90,95,24.8,95,95,0.02,3828,34.17,6.0,5.9,7.2,0,1,73.9,Algeria,2381740.0,14.34665412681485
118,0,2015,51.8,93.8,249.086,0.12,65,64,21.8,83,65,0.06,484,20.0,9.6,9.4,1.8,0,1,60.6,Niger,1267000.0,15.785319652722968
102,3,2012,5.8,6.6,54.218,7.18,93,91,27.1,99,99,0.08,21222,0.42,0.8,0.7,10.8,1,0,80.7,Malta,316.0,1329.113924050633
49,0,2003,32.0,39.4,172.614,0.14,98,64,28.0,98,98,0.13,2699,72.83,3.3,3.3,5.3,0,1,69.1,"Egypt,ArabRep.",1001450.0,72.72454940336512
94,0,2012,12.9,15.0,138.3255,0.01,98,97,27.7,98,98,0.09,12386,6.29,5.6,5.4,7.3,0,1,71.9,Libya,1759540.0,3.57479795855735
6,7,2015,12.6,14.1,125.4875,4.04,94,97,26.3,96,94,0.09,3607,2.93,2.1,2.2,11.6,0,1,74.5,Armenia,29800.0,98.32214765100672
152,8,2012,19.6,22.0,174.3515,5.79,84,17,26.3,79,84,0.58,9502,0.54,3.5,3.4,7.9,0,1,70.9,Suriname,163270.0,3.307404912108777
105,5,2012,15.4,17.9,115.0265,3.86,99,92,27.7,99,99,0.16,9280,117.27,1.6,1.5,8.6,0,1,75.0,Mexico,1972550.0,59.4509644875922
68,0,2000,105.0,173.8,304.371,3.02,83,64,22.1,52,49,3.32,577,1.2,1.2,1.2,2.3,0,1,50.4,Guinea-Bissau,36120.0,33.222591362126245
56,6,2005,19.7,23.1,210.0095,2.03,99,74,26.7,97,96,0.04,4570,0.82,4.1,3.8,9.2,0,1,66.3,Fiji,18270.0,44.88232074438971
131,4,2009,8.0,9.4,60.075,1.09,99,99,28.4,98,99,0.05,59091,1.65,5.0,4.6,9.2,0,1,78.9,Qatar,11437.0,144.26860190609426
12,1,2008,42.7,54.7,145.5585,0.003,96,65,20.9,96,96,0.01,897,144.3,19.3,19.9,4.8,0,1,69.1,Bangladesh,144000.0,1002.0833333333334
128,1,2003,27.3,35.5,212.4255,4.42,52,19,22.4,85,84,0.01,1931,83.05,1.0,9.7,8.0,0,1,68.9,Philippines,300000.0,276.8333333333333
100,1,2012,10.4,12.1,74.337,1.23,99,99,24.9,99,99,0.17,8733,0.4,13.8,13.9,5.5,0,1,76.7,Maldives,300.0,1333.3333333333333
166,0,2006,61.6,99.6,420.308,10.97,64,64,21.6,62,64,3.67,655,28.57,6.4,6.4,4.6,0,1,52.8,Uganda,236040.0,121.03880698186748
10,2,2005,14.4,16.8,178.7335,9.83,93,83,27.1,93,93,0.66,35649,0.32,2.6,2.5,10.9,0,1,72.0,"Bahamas,The",13940.0,22.95552367288379
99,1,2007,6.9,8.1,129.098,0.46,96,92,24.7,97,97,0.19,7850,26.72,8.7,8.5,8.8,0,1,73.9,Malaysia,329750.0,81.03108415466262
160,0,2012,55.2,83.5,282.047,1.13,84,64,23.2,84,84,0.87,519,6.77,7.0,6.8,4.4,0,1,58.7,Togo,56785.0,119.22162542925068
165,1,2003,49.2,58.6,226.9195,2.57,97,89,25.0,66,83,0.08,2398,4.66,3.5,3.4,9.9,0,1,64.4,Turkmenistan,488100.0,9.547223929522639
13,2,2003,14.3,15.7,120.787,7.51,91,71,26.7,90,89,0.58,16197,0.27,4.1,4.1,9.1,0,1,77.7,Barbados,431.0,626.4501160092807
9,1,2009,34.7,39.9,137.841,1.92,74,83,26.3,84,81,0.1,5024,8.95,2.8,2.9,10.7,0,1,70.6,Azerbaijan,86600.0,103.34872979214781
44,3,2009,2.9,3.5,100.7625,13.43,99,98,26.8,99,99,0.08,16161,10.44,1.9,2.0,12.3,1,0,77.1,Czechia,78866.0,132.37643598001674
14,7,2013,3.5,4.6,184.4715,12.58,98,99,26.5,98,98,0.23,6111,9.44,2.0,2.0,12.0,0,1,72.5,Belarus,207600.0,45.472061657032754
96,3,2007,2.5,3.1,78.1125,12.27,87,86,26.0,96,99,0.09,112418,0.48,0.9,0.9,11.7,1,0,79.4,Luxembourg,2586.0,185.61484918793502
41,3,2002,6.6,7.7,120.782,13.88,96,98,25.8,95,95,0.02,9962,4.3,2.0,2.0,9.8,1,0,74.7,Croatia,56542.0,76.0496621980121
12,1,2015,31.0,38.1,129.753,0.01,97,90,21.6,98,97,0.01,1248,156.26,17.9,18.3,5.2,0,1,71.5,Bangladesh,144000.0,1085.138888888889
89,1,2009,54.0,71.7,221.876,5.25,67,65,22.1,67,67,0.17,1485,6.15,9.4,9.6,4.5,0,1,63.8,LaoPDR,236800.0,25.971283783783782
118,0,2004,82.3,181.5,284.279,0.096,72,64,21.1,45,43,0.29,398,13.13,12.1,12.0,1.3,0,1,52.7,Niger,1267000.0,10.363062352012628
137,4,2010,10.5,12.3,94.533,0.0,98,98,28.1,98,98,0.13,18568,27.42,7.3,7.4,8.9,0,1,73.9,SaudiArabia,1960582.0,13.985643038648728
154,7,2000,4.7,5.6,76.677,11.26,88,71,24.8,95,93,0.09,74013,7.18,0.7,0.5,11.4,1,0,79.7,Switzerland,41290.0,173.89198353112133
174,8,2007,15.0,17.4,151.3355,8.89,62,83,26.5,67,62,0.4,8454,27.25,1.6,1.5,8.1,0,1,73.0,"Venezuela,RB",912050.0,29.87774793048627
22,8,2011,16.0,17.9,152.5765,7.13,98,71,26.0,98,99,0.25,8966,197.51,2.9,2.8,7.1,0,1,73.9,Brazil,8511965.0,23.203807816409018
46,0,2012,59.3,72.2,258.4125,0.41,81,82,23.9,81,81,0.36,1559,0.87,5.6,5.5,4.0,0,1,61.4,Djibouti,23000.0,37.82608695652174
157,0,2013,43.0,62.7,271.267,6.71,91,64,23.0,91,91,2.19,888,48.48,6.8,6.7,5.5,0,1,61.4,Tanzania,945087.0,51.296864733088064
133,7,2000,15.5,19.3,300.6055,10.21,73,86,25.7,97,96,0.08,5324,146.6,2.9,3.0,11.3,0,1,65.5,RussianFederation,17075200.0,8.585550974512744
17,0,2009,70.9,111.3,257.297,1.26,79,83,23.0,80,79,0.55,996,8.94,7.9,7.8,2.8,0,1,59.0,Benin,112620.0,79.38199254128929
18,1,2003,49.7,65.0,268.3975,0.53,95,77,22.5,96,95,0.24,1353,0.63,18.3,19.1,2.3,0,1,63.6,Bhutan,47000.0,13.404255319148936
173,6,2012,24.5,29.3,138.2035,1.84,64,65,26.0,77,64,0.17,2817,0.25,1.5,1.4,6.8,0,1,69.4,Vanuatu,12200.0,20.491803278688526
126,8,2008,23.2,27.7,155.128,6.89,87,84,25.8,85,89,0.15,4420,6.08,2.1,2.1,7.4,0,1,72.3,Paraguay,406750.0,14.947756607252613
27,0,2005,23.5,28.1,138.181,4.32,93,96,23.8,95,95,0.36,2411,0.46,8.5,8.5,4.3,0,1,70.4,CaboVerde,4033.0,114.05901314158194
43,3,2002,4.8,5.6,66.799,11.68,88,91,26.4,98,98,0.03,23603,0.98,0.9,1.0,10.2,1,0,78.3,Cyprus,9250.0,105.94594594594595
85,0,2012,38.2,54.1,239.072,1.49,94,28,23.0,94,94,1.69,1382,44.34,8.0,7.8,6.2,0,1,62.7,Kenya,582650.0,76.10057495923796
107,7,2005,17.1,20.1,231.378,11.81,99,92,26.3,99,98,0.39,1907,2.89,3.1,3.3,10.4,0,1,67.8,Moldova,33843.0,85.39432083444139
3,0,2014,60.5,92.9,246.0945,8.1,64,64,23.2,55,64,0.97,3207,26.94,8.5,8.3,4.9,0,1,58.8,Angola,1246700.0,21.60904788642015
128,1,2007,25.7,33.0,209.3845,4.14,87,17,22.6,87,87,0.02,2251,89.41,1.0,9.7,8.9,0,1,69.4,Philippines,300000.0,298.03333333333336
19,8,2004,45.4,59.6,223.692,2.61,84,83,25.2,84,84,0.2,2131,9.07,1.4,1.2,7.1,0,1,64.8,Bolivia,1098580.0,8.256112436053815
4,2,2006,10.1,12.3,144.8485,7.7,99,68,25.7,99,99,0.1,16786,0.08,3.4,3.4,9.2,0,1,75.2,AntiguaandBarbuda,443.0,180.58690744920995
149,1,2012,8.9,10.4,115.4885,2.89,99,99,22.7,99,99,0.01,3463,20.43,15.3,15.2,10.9,0,1,75.8,SriLanka,65610.0,311.3854595336077
132,3,2009,11.1,13.1,147.816,11.01,95,94,25.9,95,95,0.04,7889,20.37,3.0,3.3,10.6,1,0,73.3,Romania,237500.0,85.76842105263158
141,0,2005,124.1,195.5,471.7,3.65,72,60,22.4,67,65,1.4,472,5.65,9.3,9.3,2.7,0,1,44.5,SierraLeone,71740.0,78.75662113186507
152,8,2010,20.6,23.1,179.6485,5.27,86,16,26.1,94,96,0.66,8942,0.53,3.5,3.4,7.7,0,1,70.5,Suriname,163270.0,3.2461566729956512
71,2,2008,21.5,25.5,157.2385,2.85,92,83,25.8,93,93,0.1,2184,7.98,2.3,2.3,5.1,0,1,72.8,Honduras,112090.0,71.19279150682488
164,4,2001,29.0,35.3,141.1915,1.6,77,65,26.8,88,88,0.08,6076,64.19,5.2,5.1,5.6,0,1,70.6,Turkiye,780580.0,82.23372364139486
53,3,2008,4.3,5.5,164.1015,16.61,94,97,26.0,95,95,0.08,16608,1.34,2.0,2.1,12.3,1,0,73.8,Estonia,45226.0,29.628974483704063
154,7,2001,4.6,5.5,73.0875,11.12,88,71,24.8,95,93,0.1,74705,7.23,0.7,0.5,11.6,1,0,80.2,Switzerland,41290.0,175.10293049164446
156,1,2012,35.0,40.3,138.2825,0.77,94,97,25.5,96,94,0.14,865,7.87,3.6,3.7,10.7,0,1,69.3,Tajikistan,143100.0,54.996505939902164
146,0,2015,83.6,134.3,308.303,0.0,42,64,23.1,47,42,0.13,386,13.8,6.6,6.4,2.1,0,1,55.9,Somalia,637657.0,21.641729017324362
2,0,2014,21.9,25.5,97.277,0.54,95,99,25.4,95,95,0.04,4112,38.92,6.0,5.8,7.9,0,1,75.9,Algeria,2381740.0,16.340994399052793
158,1,2013,10.2,11.8,152.5305,6.89,99,94,24.1,99,99,0.19,5654,68.14,7.9,7.9,7.5,0,1,75.4,Thailand,514000.0,132.568093385214
118,0,2003,86.2,193.1,286.923,0.096,72,64,21.0,44,41,0.33,411,12.65,12.3,12.2,1.2,0,1,52.0,Niger,1267000.0,9.984214680347277
43,3,2013,2.5,3.0,53.6265,9.07,96,88,26.8,99,99,0.06,22682,1.14,0.9,1.0,12.0,1,0,80.0,Cyprus,9250.0,123.24324324324324
168,4,2000,9.6,11.1,98.7545,1.66,92,92,27.2,94,94,0.13,60716,3.13,5.4,5.1,8.3,0,1,74.3,UnitedArabEmirates,82880.0,37.76544401544402
22,8,2013,14.9,16.7,148.2705,6.86,96,69,26.2,96,97,0.24,9248,201.04,2.8,2.7,7.4,0,1,74.5,Brazil,8511965.0,23.618518168249047
172,1,2015,17.3,19.3,140.815,2.59,99,99,26.7,99,99,0.14,2754,31.3,3.0,3.1,11.4,0,1,70.9,Uzbekistan,447400.0,69.9597675458203
52,0,2011,37.9,53.1,281.703,1.19,96,88,20.6,94,96,0.22,701,3.21,8.8,8.7,3.9,0,1,62.7,Eritrea,121320.0,26.458951533135508
98,0,2008,56.5,94.5,454.9405,1.9,91,64,22.4,92,91,4.96,328,13.73,7.0,6.9,3.9,0,1,52.2,Malawi,118480.0,115.88453747467928
40,0,2001,93.7,140.1,462.512,4.67,59,64,22.7,70,66,3.66,1765,16.85,7.9,7.9,3.3,0,1,49.5,Coted'Ivoire,322460.0,52.25454319915649
53,3,2010,3.6,4.6,135.396,14.97,94,95,26.1,94,94,0.08,14586,1.33,1.9,2.0,12.5,1,0,75.4,Estonia,45226.0,29.407862733825674
30,5,2007,5.1,6.0,73.6155,8.3,14,85,26.7,99,94,0.1,42097,32.89,0.5,0.4,12.4,1,0,80.5,Canada,9984670.0,3.2940497783101494
11,4,2013,6.7,7.8,68.52,1.65,99,99,24.9,99,99,0.05,22079,1.32,6.1,6.0,9.0,0,1,76.5,Bahrain,665.0,1984.9624060150377
9,1,2014,24.9,28.2,127.294,0.36,94,98,26.8,97,94,0.05,5506,9.54,2.8,2.9,10.7,0,1,72.0,Azerbaijan,86600.0,110.16166281755196
47,2,2010,28.9,35.1,169.4285,5.54,83,83,25.9,85,88,0.53,5772,9.7,3.3,3.3,7.3,0,1,72.0,DominicanRepublic,48730.0,199.0560229837882
14,7,2006,6.2,8.0,239.1545,12.61,98,95,26.1,97,99,0.17,4294,9.6,2.2,2.4,10.0,0,1,69.4,Belarus,207600.0,46.24277456647399
